admin.access-control.epeople.notification.deleted.success,"Úspěšně odstraněn EPerson: \""{{name}}\"""
admin.access-control.groups.title,Skupiny
admin.access-control.groups.breadcrumbs,Skupiny
admin.access-control.groups.singleGroup.breadcrumbs,Upravit skupinu
admin.access-control.groups.title.singleGroup,Upravit skupinu
admin.access-control.groups.title.addGroup,Nová skupina
admin.access-control.groups.addGroup.breadcrumbs,Nová skupina
admin.access-control.groups.head,Skupiny
admin.access-control.groups.button.add,Přidat skupinu
admin.access-control.groups.search.head,"Vyhledat skupiny"
admin.access-control.groups.button.see-all,"Procházet vše"
admin.access-control.groups.search.button,Vyhledat
admin.access-control.groups.search.placeholder,Vyhledat skupiny...
admin.access-control.groups.table.id,ID
admin.access-control.groups.table.name,Název
admin.access-control.groups.table.collectionOrCommunity,Sbírka/komunita
admin.access-control.groups.table.members,"Členové"
admin.access-control.groups.table.edit,Upravit
admin.access-control.groups.table.edit.buttons.edit,"Upravit \""{{name}}"""
admin.access-control.groups.table.edit.buttons.remove,"Smazat \""{{name}}"""
admin.access-control.groups.no-items,"Nebyly nalezeny žádné skupiny, které mají v názvu toto nebo toto jako UUID"
admin.access-control.groups.notification.deleted.success,"Úspěšně odstraněna skupina \""{{name}}"""
admin.access-control.groups.notification.deleted.failure.title,"Nepodařilo se odstranit skupinu \""{{name}}"""
admin.access-control.groups.notification.deleted.failure.content,"Příčina: \""{{cause}}\"""
admin.access-control.groups.form.alert.permanent,"Tato skupina je trvalá, takže ji nelze upravit ani odstranit. Přesto můžete členy skupiny přidávat a odebírat pomocí této stránky."
admin.access-control.groups.form.alert.workflowGroup,"Tuto skupinu nelze změnit ani odstranit, protože odpovídá roli v procesu odesílání a pracovního postupu v \""{{jméno}}"" {{comcol}}. Můžete ji odstranit z <a href='{{comcolEditRolesRoute}}"">\""přiřadit role\""</a> na stránce editace {{comcol}}. Pomocí této stránky můžete stále přidávat a odebírat členy skupiny."
admin.access-control.groups.form.head.create,Vytvořit skupinu
admin.access-control.groups.form.head.edit,Upravit skupinu
admin.access-control.groups.form.groupName,Název skupiny
admin.access-control.groups.form.groupCommunity,Komunita nebo sbírka
admin.access-control.groups.form.groupDescription,Popis
admin.access-control.groups.form.notification.created.success,"Úspěšně vytvořena skupina \""{{name}}"""
admin.access-control.groups.form.notification.created.failure,"Nepodařilo se vytvořit skupinu \""{{name}}"""
admin.access-control.groups.form.notification.created.failure.groupNameInUse,"Nepodařilo se vytvořit skupinu s názvem: \""{{name}}\"", ujistěte se, že název není již používán."
admin.access-control.groups.form.notification.edited.failure,"Nepodařilo se upravit skupinu \""{{name}}\"""
admin.access-control.groups.form.notification.edited.failure.groupNameInUse,"Jméno \""{{name}}"" se již používá!"
admin.access-control.groups.form.notification.edited.success,"Úspěšná editace skupiny \""{{name}}"""
admin.access-control.groups.form.actions.delete,Odstranit skupinu
admin.access-control.groups.form.delete-group.modal.header,"Odstranit skupinu \""{{ dsoName }}\"""
admin.access-control.groups.form.delete-group.modal.info,"Opravdu chcete odstranit skupinu \""{{ dsoName }}\"""
admin.access-control.groups.form.delete-group.modal.cancel,Zrušit
admin.access-control.groups.form.delete-group.modal.confirm,Odstranit
admin.access-control.groups.form.notification.deleted.success,"Úspěšně odstraněna skupina \""{{ name }}\"""
admin.access-control.groups.form.notification.deleted.failure.title,"Nepodařilo se odstranit skupinu \""{{ name }}\"""
admin.access-control.groups.form.notification.deleted.failure.content,"Příčina: \""{{ cause }}\"""
admin.access-control.groups.form.members-list.head,EPeople
admin.access-control.groups.form.members-list.search.head,Přidat EPeople
admin.access-control.groups.form.members-list.button.see-all,Procházet vše
admin.access-control.groups.form.members-list.headMembers,Současní členové
admin.access-control.groups.form.members-list.search.scope.metadata,Metadata
admin.access-control.groups.form.members-list.search.scope.email,E-mail (přesně)
admin.access-control.groups.form.members-list.search.button,"Vyhledat"
admin.access-control.groups.form.members-list.table.id,ID
admin.access-control.groups.form.members-list.table.name,Název
admin.access-control.groups.form.members-list.table.identity,Identita
admin.access-control.groups.form.members-list.table.email,E-mail
admin.access-control.groups.form.members-list.table.netid,NetID
admin.access-control.groups.form.members-list.table.edit,Odebrat / přidat
admin.access-control.groups.form.members-list.table.edit.buttons.remove,"Odebrat člena se jménem \""{{name}}\"""
admin.access-control.groups.form.members-list.notification.success.addMember,"Úspěšně přidán člen: \""{{name}}\"""
admin.access-control.groups.form.members-list.notification.failure.addMember,"Nepodařilo se přidat člena: \""{{name}}"""
admin.access-control.groups.form.members-list.notification.success.deleteMember,"Úspěšně odstraněn člen: \""{{name}}\"""
admin.access-control.groups.form.members-list.notification.failure.deleteMember,"Nepodařilo se odstranit člena: \""{{name}}"""
admin.access-control.groups.form.members-list.table.edit.buttons.add,"Přidat člena se jménem \""{{name}}"""
admin.access-control.groups.form.members-list.notification.failure.noActiveGroup,"Žádná současná aktivní skupina, nejprve uveďte název."
admin.access-control.groups.form.members-list.no-members-yet,"Ve skupině zatím nejsou žádní členové, vyhledejte je a přidejte."
admin.access-control.groups.form.members-list.no-items,V tomto vyhledávání nebyly nalezeni žádni EPeople
admin.access-control.groups.form.subgroups-list.notification.failure,"Něco se pokazilo: \""{{cause}}"""
admin.access-control.groups.form.subgroups-list.head,Skupiny
admin.access-control.groups.form.subgroups-list.search.head,Přidat podskupinu
admin.access-control.groups.form.subgroups-list.button.see-all,Procházet vše
admin.access-control.groups.form.subgroups-list.headSubgroups,Současné podskupiny
admin.access-control.groups.form.subgroups-list.search.button,Vyhledat
admin.access-control.groups.form.subgroups-list.table.id,ID
admin.access-control.groups.form.subgroups-list.table.name,Jméno
admin.access-control.groups.form.subgroups-list.table.collectionOrCommunity,"Sbírka/Komunita"
admin.access-control.groups.form.subgroups-list.table.edit,Odstranit / Přidat
admin.access-control.groups.form.subgroups-list.table.edit.buttons.remove,"Odstranit podskupinu s názvem \""{{name}}"""
admin.access-control.groups.form.subgroups-list.table.edit.buttons.add,"Přidat podskupinu s názvem \""{{name}}\"""
admin.access-control.groups.form.subgroups-list.table.edit.currentGroup,Současná skupina
admin.access-control.groups.form.subgroups-list.notification.success.addSubgroup,"Úspěšně přidána podskupina: \""{{name}}"""
admin.access-control.groups.form.subgroups-list.notification.failure.addSubgroup,"Nepodařilo se přidat podskupinu: \""{{name}}"""
admin.access-control.groups.form.subgroups-list.notification.success.deleteSubgroup,"Podskupina byla úspěšně odstraněna: \""{{name}}"""
admin.access-control.groups.form.subgroups-list.notification.failure.deleteSubgroup,"Nepodařilo se odstranit podskupinu: \""{{name}}"""
admin.access-control.groups.form.subgroups-list.notification.failure.noActiveGroup,"Žádná současná aktivní skupina, nejprve přiraďte název."
admin.access-control.groups.form.subgroups-list.notification.failure.subgroupToAddIsActiveGroup,"Toto je aktuální skupina, nelze ji přidat."
admin.access-control.groups.form.subgroups-list.no-items,"Nebyly nalezeny žádné skupiny, které mají v názvu toto nebo toto jako UUID"
admin.access-control.groups.form.subgroups-list.no-subgroups-yet,Ve skupině zatím nejsou žádné podskupiny.
admin.access-control.groups.form.return,Zpět
admin.search.breadcrumbs,Administrativní vyhledávání
admin.search.collection.edit,Upravit
admin.search.community.edit,Upravit
admin.search.item.delete,Odstranit
admin.search.item.edit,Upravit
admin.search.item.make-private,Udělat soukromé
admin.search.item.make-public,Zveřejnit
admin.search.item.move,Přesun
admin.search.item.reinstate,Obnovit
admin.search.item.withdraw,Stáhnout
admin.search.title,Administrativní vyhledávání
administrativeView.search.results.head,Administrativní vyhledávání
admin.workflow.breadcrumbs,Správa pracovních postupů
admin.workflow.title,Správa pracovních postupů
admin.workflow.item.workflow,Pracovní postupy
admin.workflow.item.delete,Odstranit
admin.workflow.item.send-back,Odeslat zpět
admin.metadata-import.breadcrumbs,"Importovat metadata"
admin.metadata-import.title,"Importovat metadata"
admin.metadata-import.page.header,"Importovat metadata"
admin.metadata-import.page.help,"CSV soubory, které obsahují dávkové metadatové operace na souborech, můžete přetahovat nebo procházet zde"
admin.metadata-import.page.dropMsg,"Upusťte metadata CSV pro import"
admin.metadata-import.page.dropMsgReplace,"Upusťte pro nahrazení metadat CSV pro importování"
admin.metadata-import.page.button.return,Zpět
admin.metadata-import.page.button.proceed,"Pokračovat"
admin.metadata-import.page.error.addFile,Nejprve vyberte soubor!
auth.errors.invalid-user,Neplatná e-mailová adresa nebo heslo.
auth.messages.expired,Vaše relace vypršela. Přihlaste se znovu.
auth.messages.token-refresh-failed,"Aktualizace tokenu relace se nezdařila. Přihlaste se znovu."
bitstream.download.page,"Nyní se stahuje {{bitstream}}..."
clarin.license.agreement.breadcrumbs,Licenční smlouva
clarin.license.agreement.title,Licenční smlouva
clarin.license.agreement.header.info,Požadovaný obsah je šířen pod jednou nebo více licencemi. Před získáním obsahu musíte souhlasit s níže uvedenými licencemi. Prohlédněte si prosím licenci (e) kliknutím na tlačítko(a) a pečlivě si ji (je) přečtěte. Níže vyplněné údaje mohou být sdíleny s předkladatelem položky a/nebo pro vytváření statistik.
clarin.license.agreement.item.handle,"Klika položky"
clarin.license.agreement.bitstream.name,Bitstream 
clarin.license.agreement.signer.name,Podepisovatel
clarin.license.agreement.signer.id,ID uživatele
clarin.license.agreement.token.info,Obdržíte e-mail s pokyny ke stažení.
clarin.license.agreement.signer.ip.address,IP adresa
clarin.license.agreement.button.agree,SOUHLASÍM
clarin.license.agreement.warning,"Kliknutím na tlačítko níže Já, PODPISUJÍCÍ s výše uvedeným ID, souhlasím s LICENCÍ omezující používání požadovaného BITSTREAMU."
clarin.license.agreement.notification.error.required.info,Musíte vyplnit požadované informace.
clarin.license.agreement.notification.check.email,Obdržíte e-mail s odkazem ke stažení.
bitstream.edit.authorizations.link,Upravit zásady bitstreamu
bitstream.edit.authorizations.title,Upravit zásady bitstreamu
bitstream.edit.return,Zpět
bitstream.edit.bitstream,"Bitstream "
bitstream.edit.form.description.hint,"Volitelně uveďte stručný popis souboru, například \""<i>Hlavní článek</i>\"" nebo \""<i>Odčítání dat z experimentu</i>\""."
bitstream.edit.form.description.label,Popis
bitstream.edit.form.embargo.hint,"První den, od kterého je povolen přístup. <b>Toto datum nelze v tomto formuláři změnit.</b> Chcete-li nastavit datum embarga pro bitstream, přejděte na kartu <i>Stav položky</i>, klikněte na <i>Oprávnění...</i>, vytvořte nebo upravte zásady <i>ČTENÍ</i> bitstreamu a nastavte <i>Datum zahájení</i> podle potřeby."
bitstream.edit.form.embargo.label,"Embargo do konkrétního data"
bitstream.edit.form.fileName.hint,"Změna názvu souboru bitstreamu. Všimněte si, že se tím změní zobrazovaná  URL adresa bitstreamu, ale staré odkazy budou stále vyřešeny, pokud se nezmění ID sekvence."
bitstream.edit.form.fileName.label,Název souboru
bitstream.edit.form.newFormat.label,Popište nový formát
bitstream.edit.form.newFormat.hint,"Aplikace, kterou jste použili k vytvoření souboru, a číslo verze (například \""<i>ACMESoft SuperApp verze 1.5</i>\"")."
bitstream.edit.form.primaryBitstream.label,"Primární bitstream"
bitstream.edit.form.selectedFormat.hint,"Pokud formát není ve výše uvedeném seznamu, <b>vyberte \""formát není v seznamu\"" výše</b> a popište jej v části \""Popsat nový formát\""."
bitstream.edit.form.selectedFormat.label,Vybraný formát
bitstream.edit.form.selectedFormat.unknown,Formát není v seznamu
bitstream.edit.notifications.error.format.title,"Při ukládání bitstream formátu došlo k chybě"
bitstream.edit.form.iiifLabel.label,Štítek IIIF
bitstream.edit.form.iiifLabel.hint,"Štítek plátna pro tento obrázek. Pokud není zadán, použije se výchozí popisek."
bitstream.edit.form.iiifToc.label,"Obsah IIIF"
bitstream.edit.form.iiifToc.hint,"Přidáním textu zde začíná nový rozsah obsahu."
bitstream.edit.form.iiifWidth.label,"IIIF Šířka plátna"
bitstream.edit.form.iiifWidth.hint,Šířka plátna by obvykle měla odpovídat šířce obrázku.
bitstream.edit.form.iiifHeight.label,"IIIF Výška plátna"
bitstream.edit.form.iiifHeight.hint,"Výška plátna by obvykle měla odpovídat výšce obrázku."
bitstream.edit.notifications.saved.content,"Vaše změny v tomto bitstreamu byly uloženy."
bitstream.edit.notifications.saved.title,"Bitstream uložen"
bitstream.edit.title,"Upravit bitstream"
bitstream-request-a-copy.alert.canDownload1,"K tomuto souboru již máte přístup. Pokud si chcete soubor stáhnout, klikněte na tlačítko"
bitstream-request-a-copy.alert.canDownload2,zde
bitstream-request-a-copy.header,"Požádat o kopii souboru"
bitstream-request-a-copy.intro,"Pro vyžádání kopie pro následující položku zadejte následující informace:"
bitstream-request-a-copy.intro.bitstream.one,"Žádost o následující soubor:"
bitstream-request-a-copy.intro.bitstream.all,Vyžádání všech souborů.
bitstream-request-a-copy.name.label,Jméno *
bitstream-request-a-copy.name.error,Jméno je povinné
bitstream-request-a-copy.email.label,Vaše e-mailová adresa *
bitstream-request-a-copy.email.hint,"Tato e-mailová adresa slouží k odeslání souboru."
bitstream-request-a-copy.email.error,Zadejte prosím platnou e-mailovou adresu.
bitstream-request-a-copy.allfiles.label,Soubory
bitstream-request-a-copy.files-all-false.label,Pouze požadovaný soubor
bitstream-request-a-copy.files-all-true.label,"Všechny soubory (této položky) v omezeném přístupu"
bitstream-request-a-copy.message.label,Zpráva
bitstream-request-a-copy.return,Zpět
bitstream-request-a-copy.submit,Vyžádat si kopii
bitstream-request-a-copy.submit.success,Požadavek na položku byl úspěšně odeslán.
bitstream-request-a-copy.submit.error,Při odesílání žádosti o položku se něco pokazilo.
browse.comcol.by.author,Podle autora
browse.comcol.by.dateissued,Podle data vydání
browse.comcol.by.subject,Podle předmětu
browse.comcol.by.title,Podle názvu
browse.comcol.head,Procházet
browse.empty,Žádné položky k zobrazení.
browse.metadata.author,Autor
browse.metadata.dateissued,Datum vydání
browse.metadata.subject,Předmět
browse.metadata.title,Název
browse.metadata.author.breadcrumbs,Procházet podle autora
browse.metadata.dateissued.breadcrumbs,Procházet podle data
browse.metadata.subject.breadcrumbs,Procházet podle tématu
browse.metadata.title.breadcrumbs,Procházet podle názvu
browse.next.button,Další
browse.previous.button,Předchozí
browse.startsWith.choose_start,(Zvolte začátek)
browse.startsWith.choose_year,(Vyberte rok)
browse.startsWith.choose_year.label,Zvolte rok vydání
browse.startsWith.jump,Skok na bod v indexu:
browse.startsWith.months.april,Duben
browse.startsWith.months.august,Srpen
browse.startsWith.months.december,Prosinec
browse.startsWith.months.february,Únor
browse.startsWith.months.january,Leden
browse.startsWith.months.july,Červenec
browse.startsWith.months.june,Červen
browse.startsWith.months.march,Březen
browse.startsWith.months.may,Květen
browse.startsWith.months.none,(Vyberte měsíc)
browse.startsWith.months.none.label,Vyberte měsíc vydání
browse.startsWith.months.november,Listopad
browse.startsWith.months.october,Říjen
browse.startsWith.months.september,"Září"
browse.startsWith.submit,Procházet
browse.startsWith.type_date,"Nebo zadejte datum (rok-měsíc) a klikněte na tlačítko ""Procházet""."
browse.startsWith.type_date.label,Nebo zadejte datum (rok-měsíc) a klikněte na tlačítko Procházet.
browse.startsWith.type_text,Zadejte několik prvních písmen a klikněte na tlačítko Procházet.
browse.title,Procházení {{ collection }} podle {{ field }} {{ hodnota }}
chips.remove,"Odstranit čip"
collection.create.head,Vytvořit sbírku 
collection.create.notifications.success,"Sbírka úspěšně vytvořena"
collection.create.sub-head,Vytvořit sbírku pro komunitu {{ parent }}
collection.curate.header,Kurátorská sbírka: {{collection}}
collection.delete.cancel,Zrušit
collection.delete.confirm,"Potvrdit"
collection.delete.processing,"Mazání"
collection.delete.head,Odstranit sbírku
collection.delete.notification.fail,Sbírku nelze smazat
collection.delete.notification.success,Sbírka úspěšně odstraněna
collection.delete.text,"Opravdu chcete smazat sbírku \""{{ dso }}\"""
collection.edit.delete,Odstranit tuto sbírku
collection.edit.head,Upravit sbírku
collection.edit.breadcrumbs,Upravit sbírku
collection.edit.tabs.mapper.head,Mapovač položek
collection.edit.tabs.item-mapper.title,Úprava sbírky - Mapovač položek
collection.edit.item-mapper.cancel,Zrušit
collection.edit.item-mapper.collection,"Sbírka: \""<b>{{name}}</b>\"""
collection.edit.item-mapper.confirm,"Mapovat vybrané položky"
collection.edit.item-mapper.description,"Toto je nástroj pro mapování položek, který umožňuje správcům sbírek mapovat položky z jiných sbírek do této sbírky. Můžete vyhledávat položky z jiných sbírek a mapovat je, nebo procházet seznam aktuálně mapovaných položek."
collection.edit.item-mapper.head,Mapovač položek - mapování položek z jiných sbírek
collection.edit.item-mapper.no-search,Zadejte prosím dotaz pro vyhledávání
collection.edit.item-mapper.notifications.map.error.content,Při mapování položek {{amount}} došlo k chybám.
collection.edit.item-mapper.notifications.map.error.head,Chyby při mapování
collection.edit.item-mapper.notifications.map.success.content,"Úspěšně namapováno {{amount}} položek."
collection.edit.item-mapper.notifications.map.success.head,Mapování dokončeno
collection.edit.item-mapper.notifications.unmap.error.content,"Při odstraňování mapování položek {{amount}} došlo k chybám."
collection.edit.item-mapper.notifications.unmap.error.head,"Odstranit chyby mapování"
collection.edit.item-mapper.notifications.unmap.success.content,"Mapování položek {{amount}} bylo úspěšně odstraněno."
collection.edit.item-mapper.notifications.unmap.success.head,Odstranění mapování dokončeno
collection.edit.item-mapper.remove,"Odstranit mapování vybraných položek"
collection.edit.item-mapper.search-form.placeholder,Hledat položky...
collection.edit.item-mapper.tabs.browse,"Procházet namapované položky"
collection.edit.item-mapper.tabs.map,"Mapovat nové položky"
collection.edit.logo.delete.title,Odstranit logo
collection.edit.logo.delete-undo.title,Zrušit odstranění
collection.edit.logo.label,Logo sbírky
collection.edit.logo.notifications.add.error,Nahrání loga sbírky se nezdařilo. Před dalším pokusem ověřte obsah.
collection.edit.logo.notifications.add.success,Nahrání loga sbírky bylo úspěšné.
collection.edit.logo.notifications.delete.success.title,"Logo smazáno"
collection.edit.logo.notifications.delete.success.content,"Logo sbírky úspěšně smazáno"
collection.edit.logo.notifications.delete.error.title,Chyba při mazání loga
collection.edit.logo.upload,"Uveďte logo sbírky, které chcete nahrát"
collection.edit.notifications.success,"Sbírka úspěšně upravena"
collection.edit.return,Zpět
collection.edit.tabs.curate.head,
collection.edit.tabs.curate.title,Úprava sbírky - kurátor
collection.edit.tabs.authorizations.head,Oprávnění
